Tipo;Bairro;Quartos;Vagas;Suites;Area;Valor;Condominio;IPTU;ValorBruto;ValorPorM2;ValorBrutoPorM2;TipoAgregado
Quitinete;Centro;0;0;0;32;600.0;401.0;25.0;1026.0;18.75;32.0625;Apartamento
Quitinete;Copacabana;1;0;0;45;1700.0;442.0;57.0;2199.0;37.77777777777778;48.86666666666667;Apartamento
Quitinete;Centro;1;0;0;18;950.0;397.0;24.0;1371.0;52.77777777777778;76.16666666666667;Apartamento
Quitinete;Botafogo;1;0;1;21;1600.0;375.0;242.0;2217.0;76.19047619047619;105.57142857142857;Apartamento
Quitinete;Botafogo;1;0;0;18;1200.0;456.0;25.0;1681.0;66.66666666666667;93.38888888888887;Apartamento
Quitinete;Grajaú;1;0;0;40;900.0;250.0;10.0;1160.0;22.5;29.0;Apartamento
Quitinete;Centro;1;0;0;25;1750.0;0.0;0.0;1750.0;70.0;70.0;Apartamento
Quitinete;Flamengo;1;0;0;22;1400.0;480.0;53.0;1933.0;63.63636363636363;87.86363636363636;Apartamento
Quitinete;Glória;1;0;0;35;1100.0;495.0;0.0;1595.0;31.42857142857143;45.57142857142857;Apartamento
Quitinete;Estácio;1;0;0;18;600.0;150.0;25.0;775.0;33.333333333333336;43.055555555555564;Apartamento
Quitinete;Copacabana;1;0;0;30;1000.0;488.0;54.0;1542.0;33.333333333333336;51.4;Apartamento
Quitinete;Botafogo;1;0;0;18;1000.0;436.0;25.0;1461.0;55.555555555555564;81.16666666666667;Apartamento
Quitinete;Leblon;1;0;0;50;1700.0;560.0;62.0;2322.0;34.0;46.44;Apartamento
Quitinete;Catete;1;0;0;24;1100.0;357.0;0.0;1457.0;45.83333333333334;60.70833333333334;Apartamento
Quitinete;Centro;1;0;0;40;1000.0;275.0;20.0;1295.0;25.0;32.375;Apartamento
Quitinete;Taquara;1;0;0;20;500.0;0.0;0.0;500.0;25.0;25.0;Apartamento
Quitinete;Catete;1;0;0;27;1800.0;420.0;0.0;2220.0;66.66666666666667;82.22222222222223;Apartamento
Quitinete;Largo do Machado;1;0;0;35;1900.0;285.0;17.0;2202.0;54.28571428571429;62.914285714285704;Apartamento
Quitinete;Copacabana;1;0;0;21;700.0;508.0;0.0;1208.0;33.333333333333336;57.523809523809526;Apartamento
Quitinete;Centro;1;0;0;23;1290.0;326.0;136.0;1752.0;56.08695652173913;76.17391304347827;Apartamento
Quitinete;Botafogo;0;0;0;20;1000.0;405.0;0.0;1405.0;50.0;70.25;Apartamento
Quitinete;Botafogo;1;0;0;25;1350.0;206.0;0.0;1556.0;54.0;62.24;Apartamento
Quitinete;Copacabana;0;0;0;25;1000.0;450.0;20.0;1470.0;40.0;58.8;Apartamento
Quitinete;Centro;1;0;0;30;800.0;400.0;23.0;1223.0;26.66666666666667;40.766666666666666;Apartamento
Quitinete;Copacabana;0;0;0;33;1200.0;390.0;0.0;1590.0;36.36363636363637;48.18181818181818;Apartamento
Quitinete;Centro;1;0;0;27;800.0;450.0;15.0;1265.0;29.62962962962963;46.85185185185186;Apartamento
Quitinete;Fátima;1;0;0;35;900.0;310.0;25.0;1235.0;25.714285714285715;35.285714285714285;Apartamento
Quitinete;Tijuca;1;1;0;33;1500.0;415.0;159.0;2074.0;45.45454545454545;62.84848484848485;Apartamento
Quitinete;Ipanema;1;0;0;23;1500.0;700.0;27.0;2227.0;65.21739130434783;96.82608695652172;Apartamento
Quitinete;Copacabana;0;0;0;30;900.0;640.0;24.0;1564.0;30.0;52.13333333333333;Apartamento
Quitinete;Botafogo;1;0;0;25;1100.0;570.0;0.0;1670.0;44.0;66.8;Apartamento
Quitinete;Botafogo;1;0;0;27;1400.0;258.0;24.0;1682.0;51.85185185185186;62.2962962962963;Apartamento
Quitinete;Flamengo;1;0;0;26;1500.0;360.0;35.0;1895.0;57.69230769230769;72.88461538461539;Apartamento
Quitinete;Copacabana;1;1;0;24;1100.0;341.0;22.0;1463.0;45.83333333333334;60.95833333333334;Apartamento
Quitinete;Copacabana;1;0;0;32;1100.0;530.0;28.0;1658.0;34.375;51.8125;Apartamento
Quitinete;Pedra de Guaratiba;1;0;0;70;400.0;0.0;0.0;400.0;5.7142857142857135;5.7142857142857135;Apartamento
Quitinete;Copacabana;1;0;0;42;2000.0;370.0;26.0;2396.0;47.61904761904761;57.047619047619044;Apartamento
Quitinete;Centro;1;0;0;21;800.0;306.0;0.0;1106.0;38.095238095238095;52.66666666666666;Apartamento
Quitinete;Copacabana;0;0;0;36;1500.0;570.0;100.0;2170.0;41.66666666666666;60.27777777777778;Apartamento
Quitinete;Santa Teresa;1;0;0;30;500.0;0.0;31.0;531.0;16.666666666666668;17.7;Apartamento
Quitinete;Copacabana;1;0;0;18;1000.0;530.0;25.0;1555.0;55.555555555555564;86.3888888888889;Apartamento
Quitinete;Irajá;1;0;0;30;500.0;0.0;0.0;500.0;16.666666666666668;16.666666666666668;Apartamento
Quitinete;Laranjeiras;0;0;0;24;800.0;477.0;25.0;1302.0;33.333333333333336;54.25;Apartamento
Quitinete;Botafogo;1;0;0;25;1500.0;360.0;0.0;1860.0;60.0;74.4;Apartamento
Quitinete;Copacabana;1;0;0;28;1000.0;387.0;24.0;1411.0;35.714285714285715;50.39285714285714;Apartamento
Quitinete;Botafogo;1;0;0;28;950.0;290.0;27.0;1267.0;33.92857142857143;45.25;Apartamento
Quitinete;Flamengo;1;0;0;18;890.0;300.0;0.0;1190.0;49.444444444444436;66.1111111111111;Apartamento
Quitinete;Glória;1;0;0;26;900.0;402.0;0.0;1302.0;34.615384615384606;50.07692307692307;Apartamento
Quitinete;Piedade;1;0;0;35;670.0;0.0;0.0;670.0;19.142857142857142;19.142857142857142;Apartamento
Quitinete;Ipanema;1;0;1;45;2200.0;560.0;50.0;2810.0;48.88888888888889;62.444444444444436;Apartamento
Quitinete;Flamengo;0;0;0;34;1300.0;400.0;69.0;1769.0;38.23529411764706;52.029411764705884;Apartamento
Quitinete;Copacabana;1;0;0;23;1200.0;430.0;25.0;1655.0;52.17391304347826;71.95652173913044;Apartamento
Quitinete;Copacabana;1;0;0;25;1100.0;431.0;30.0;1561.0;44.0;62.44;Apartamento
Quitinete;Leblon;1;0;0;30;1600.0;560.0;29.0;2189.0;53.33333333333334;72.96666666666667;Apartamento
Quitinete;Urca;1;0;0;35;1300.0;300.0;0.0;1600.0;37.142857142857146;45.714285714285715;Apartamento
Quitinete;Botafogo;1;0;0;25;1600.0;450.0;30.0;2080.0;64.0;83.2;Apartamento
Quitinete;Centro;0;0;0;20;700.0;250.0;15.0;965.0;35.0;48.25;Apartamento
Quitinete;Catete;0;0;0;22;1000.0;399.0;0.0;1399.0;45.45454545454545;63.59090909090909;Apartamento
Quitinete;Catete;1;0;0;24;1200.0;450.0;24.0;1674.0;50.0;69.75;Apartamento
Quitinete;Copacabana;1;0;0;25;1000.0;490.0;56.0;1546.0;40.0;61.84;Apartamento
Quitinete;Copacabana;0;0;0;20;700.0;710.0;80.0;1490.0;35.0;74.5;Apartamento
Quitinete;Copacabana;1;0;0;35;2400.0;500.0;250.0;3150.0;68.57142857142857;90.0;Apartamento
Quitinete;Flamengo;1;0;0;23;1100.0;348.0;30.0;1478.0;47.82608695652174;64.26086956521739;Apartamento
Quitinete;Copacabana;0;0;0;42;1000.0;495.0;25.0;1520.0;23.809523809523807;36.19047619047619;Apartamento
Quitinete;Centro;1;0;0;31;1100.0;480.0;0.0;1580.0;35.483870967741936;50.967741935483865;Apartamento
Quitinete;Leme;1;0;0;36;1600.0;550.0;24.0;2174.0;44.444444444444436;60.38888888888889;Apartamento
Quitinete;Ipanema;1;0;0;28;2000.0;300.0;25.0;2325.0;71.42857142857143;83.03571428571429;Apartamento
Quitinete;Copacabana;0;0;0;30;1100.0;423.0;24.0;1547.0;36.66666666666666;51.56666666666667;Apartamento
Quitinete;Leblon;0;0;0;34;1750.0;658.0;97.0;2505.0;51.470588235294116;73.67647058823529;Apartamento
Quitinete;Centro;1;0;0;30;1100.0;440.0;24.0;1564.0;36.66666666666666;52.13333333333333;Apartamento
Quitinete;Copacabana;1;0;0;35;2400.0;612.0;0.0;3012.0;68.57142857142857;86.05714285714286;Apartamento
Quitinete;Catete;1;0;0;24;1000.0;474.0;29.0;1503.0;41.66666666666666;62.625;Apartamento
Quitinete;Copacabana;1;0;0;30;1650.0;340.0;291.0;2281.0;55.0;76.03333333333333;Apartamento
Quitinete;Copacabana;1;0;0;28;1250.0;521.0;25.0;1796.0;44.64285714285715;64.14285714285714;Apartamento
Quitinete;Flamengo;0;0;0;30;1400.0;360.0;30.0;1790.0;46.66666666666666;59.66666666666666;Apartamento
Quitinete;Tijuca;1;0;1;26;800.0;483.0;24.0;1307.0;30.76923076923077;50.269230769230774;Apartamento
Quitinete;Botafogo;1;0;0;35;1700.0;450.0;50.0;2200.0;48.57142857142857;62.85714285714285;Apartamento
Quitinete;Copacabana;1;0;0;40;1300.0;380.0;0.0;1680.0;32.5;42.0;Apartamento
Quitinete;Flamengo;1;0;0;26;950.0;420.0;25.0;1395.0;36.53846153846154;53.653846153846146;Apartamento
Quitinete;Flamengo;0;0;0;25;1200.0;430.0;0.0;1630.0;48.0;65.2;Apartamento
Quitinete;Copacabana;1;0;0;30;1180.0;455.0;70.0;1705.0;39.333333333333336;56.83333333333334;Apartamento
Quitinete;Botafogo;1;0;0;21;900.0;350.0;24.0;1274.0;42.857142857142854;60.66666666666666;Apartamento
Quitinete;Copacabana;1;0;0;35;1300.0;470.0;25.0;1795.0;37.142857142857146;51.28571428571429;Apartamento
Quitinete;Laranjeiras;0;0;0;24;900.0;450.0;0.0;1350.0;37.5;56.25;Apartamento
Quitinete;Glória;1;0;0;32;1200.0;680.0;55.0;1935.0;37.5;60.46875;Apartamento
Quitinete;Centro;1;0;0;30;750.0;350.0;0.0;1100.0;25.0;36.66666666666666;Apartamento
Quitinete;Copacabana;1;0;0;30;1300.0;350.0;250.0;1900.0;43.33333333333334;63.33333333333334;Apartamento
Quitinete;Centro;0;0;0;25;1000.0;390.0;0.0;1390.0;40.0;55.6;Apartamento
Quitinete;Copacabana;1;0;0;25;1200.0;550.0;54.0;1804.0;48.0;72.16;Apartamento
Quitinete;Tijuca;0;0;0;30;1100.0;400.0;0.0;1500.0;36.66666666666666;50.0;Apartamento
Quitinete;Leme;1;0;0;31;1200.0;450.0;553.0;2203.0;38.70967741935485;71.06451612903227;Apartamento
Quitinete;Copacabana;1;0;0;30;1200.0;320.0;54.0;1574.0;40.0;52.46666666666667;Apartamento
Quitinete;Centro;1;0;0;28;1700.0;320.0;202.0;2222.0;60.714285714285715;79.35714285714286;Apartamento
Quitinete;Tijuca;1;0;0;30;990.0;0.0;0.0;990.0;33.0;33.0;Apartamento
Quitinete;Centro;1;0;0;23;650.0;439.0;25.0;1114.0;28.26086956521739;48.43478260869565;Apartamento
Quitinete;Copacabana;1;0;0;38;1900.0;363.0;71.0;2334.0;50.0;61.42105263157895;Apartamento
Quitinete;Botafogo;0;0;0;20;1200.0;436.0;0.0;1636.0;60.0;81.8;Apartamento
Quitinete;Centro;1;0;0;28;900.0;172.0;24.0;1096.0;32.142857142857146;39.142857142857146;Apartamento
Quitinete;Flamengo;1;0;0;50;1050.0;800.0;70.0;1920.0;21.0;38.4;Apartamento
Quitinete;Copacabana;1;0;0;26;1000.0;415.0;56.0;1471.0;38.46153846153846;56.57692307692307;Apartamento
Quitinete;Copacabana;0;0;0;35;1000.0;511.0;0.0;1511.0;28.57142857142857;43.171428571428564;Apartamento
Quitinete;Centro;0;0;0;23;1000.0;242.0;20.0;1262.0;43.47826086956522;54.8695652173913;Apartamento
Quitinete;Copacabana;0;0;0;30;1300.0;560.0;0.0;1860.0;43.33333333333334;62.0;Apartamento
Quitinete;Copacabana;1;0;0;35;1900.0;470.0;25.0;2395.0;54.28571428571429;68.42857142857143;Apartamento
Quitinete;Copacabana;1;0;0;25;1500.0;520.0;25.0;2045.0;60.0;81.8;Apartamento
Quitinete;Copacabana;1;0;0;17;800.0;520.0;17.0;1337.0;47.058823529411775;78.6470588235294;Apartamento
Quitinete;Copacabana;1;0;0;41;1100.0;640.0;68.0;1808.0;26.82926829268293;44.09756097560975;Apartamento
Quitinete;Centro;0;0;0;30;800.0;505.0;0.0;1305.0;26.66666666666667;43.5;Apartamento
Quitinete;Centro;1;0;0;25;800.0;350.0;20.0;1170.0;32.0;46.8;Apartamento
Quitinete;Copacabana;1;0;0;35;1800.0;420.0;55.0;2275.0;51.42857142857143;65.0;Apartamento
Quitinete;Flamengo;1;0;0;31;1200.0;316.0;25.0;1541.0;38.70967741935485;49.70967741935484;Apartamento
Quitinete;Copacabana;1;0;0;25;900.0;270.0;0.0;1170.0;36.0;46.8;Apartamento
Quitinete;Centro;1;0;1;24;1500.0;500.0;18.0;2018.0;62.5;84.08333333333333;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;411.0;23.0;2034.0;53.33333333333334;67.8;Apartamento
Quitinete;Centro;1;0;0;30;700.0;450.0;25.0;1175.0;23.33333333333333;39.16666666666666;Apartamento
Quitinete;Copacabana;1;0;0;33;1300.0;350.0;25.0;1675.0;39.39393939393939;50.75757575757576;Apartamento
Quitinete;Centro;1;0;0;32;1100.0;400.0;22.0;1522.0;34.375;47.5625;Apartamento
Quitinete;Copacabana;1;1;0;35;2200.0;560.0;64.0;2824.0;62.85714285714285;80.68571428571428;Apartamento
Quitinete;Centro;1;0;0;20;850.0;390.0;24.0;1264.0;42.5;63.2;Apartamento
Quitinete;Flamengo;1;0;0;25;1250.0;460.0;0.0;1710.0;50.0;68.4;Apartamento
Quitinete;Centro;1;0;0;28;780.0;420.0;24.0;1224.0;27.857142857142854;43.714285714285715;Apartamento
Quitinete;Botafogo;1;0;0;35;2400.0;500.0;50.0;2950.0;68.57142857142857;84.28571428571429;Apartamento
Quitinete;Copacabana;1;0;0;25;750.0;496.0;29.0;1275.0;30.0;51.0;Apartamento
Quitinete;Leblon;0;0;0;30;1800.0;0.0;0.0;1800.0;60.0;60.0;Apartamento
Quitinete;Centro;1;0;0;25;780.0;350.0;20.0;1150.0;31.2;46.0;Apartamento
Quitinete;Copacabana;1;0;0;28;1700.0;460.0;55.0;2215.0;60.714285714285715;79.10714285714286;Apartamento
Quitinete;Catete;1;0;0;24;1300.0;489.0;0.0;1789.0;54.16666666666666;74.54166666666667;Apartamento
Quitinete;Centro;1;0;0;30;900.0;435.0;80.0;1415.0;30.0;47.16666666666666;Apartamento
Quitinete;Copacabana;0;0;0;36;1500.0;400.0;0.0;1900.0;41.66666666666666;52.77777777777778;Apartamento
Quitinete;Copacabana;1;0;0;26;1800.0;335.0;53.0;2188.0;69.23076923076923;84.15384615384616;Apartamento
Quitinete;Botafogo;1;0;0;21;1250.0;472.0;25.0;1747.0;59.523809523809526;83.19047619047619;Apartamento
Quitinete;Copacabana;1;0;0;30;1300.0;606.0;24.0;1930.0;43.33333333333334;64.33333333333333;Apartamento
Quitinete;Catete;1;0;0;26;1000.0;405.0;0.0;1405.0;38.46153846153846;54.03846153846154;Apartamento
Quitinete;Ipanema;1;0;0;29;1600.0;350.0;244.0;2194.0;55.17241379310346;75.65517241379311;Apartamento
Quitinete;Flamengo;1;0;0;35;2000.0;0.0;29.0;2029.0;57.14285714285714;57.97142857142857;Apartamento
Quitinete;Botafogo;0;0;0;30;1000.0;300.0;29.0;1329.0;33.333333333333336;44.3;Apartamento
Quitinete;Gardênia Azul;1;0;0;20;500.0;0.0;0.0;500.0;25.0;25.0;Apartamento
Quitinete;Copacabana;1;0;0;22;2000.0;340.0;160.0;2500.0;90.9090909090909;113.63636363636364;Apartamento
Quitinete;Botafogo;0;0;0;30;1100.0;417.0;0.0;1517.0;36.66666666666666;50.56666666666667;Apartamento
Quitinete;Vila da Penha;1;0;0;30;650.0;0.0;0.0;650.0;21.66666666666667;21.66666666666667;Apartamento
Quitinete;Copacabana;1;0;0;33;1500.0;410.0;0.0;1910.0;45.45454545454545;57.87878787878788;Apartamento
Quitinete;Braz de Pina;0;0;0;25;800.0;0.0;0.0;800.0;32.0;32.0;Apartamento
Quitinete;Flamengo;1;0;0;26;1200.0;230.0;24.0;1454.0;46.153846153846146;55.92307692307693;Apartamento
Quitinete;Centro;1;0;0;35;900.0;400.0;170.0;1470.0;25.714285714285715;42.0;Apartamento
Quitinete;Centro;0;0;0;29;600.0;485.0;25.0;1110.0;20.689655172413797;38.27586206896552;Apartamento
Quitinete;Botafogo;1;0;0;21;980.0;445.0;30.0;1455.0;46.66666666666666;69.28571428571429;Apartamento
Quitinete;Copacabana;1;0;0;45;1600.0;442.0;67.0;2109.0;35.555555555555564;46.86666666666667;Apartamento
Quitinete;Copacabana;1;0;0;41;1300.0;690.0;72.0;2062.0;31.707317073170728;50.29268292682927;Apartamento
Quitinete;Centro;1;0;0;22;800.0;450.0;254.0;1504.0;36.36363636363637;68.36363636363636;Apartamento
Quitinete;Botafogo;1;0;0;25;1000.0;366.0;50.0;1416.0;40.0;56.64;Apartamento
Quitinete;Tijuca;0;0;0;20;800.0;380.0;0.0;1180.0;40.0;59.0;Apartamento
Quitinete;Catete;1;0;0;24;1100.0;400.0;30.0;1530.0;45.83333333333334;63.75;Apartamento
Quitinete;Copacabana;1;0;0;34;1400.0;754.0;69.0;2223.0;41.1764705882353;65.38235294117646;Apartamento
Quitinete;Flamengo;1;0;0;40;1000.0;490.0;0.0;1490.0;25.0;37.25;Apartamento
Quitinete;Botafogo;1;0;0;25;1200.0;450.0;60.0;1710.0;48.0;68.4;Apartamento
Quitinete;Copacabana;1;0;0;30;2000.0;600.0;29.0;2629.0;66.66666666666667;87.63333333333334;Apartamento
Quitinete;Copacabana;1;0;0;32;1600.0;578.0;55.0;2233.0;50.0;69.78125;Apartamento
Quitinete;Catete;1;0;0;31;1100.0;434.0;55.0;1589.0;35.483870967741936;51.25806451612904;Apartamento
Quitinete;Copacabana;1;0;0;25;1200.0;310.0;0.0;1510.0;48.0;60.4;Apartamento
Quitinete;Copacabana;1;0;0;35;1600.0;481.0;26.0;2107.0;45.714285714285715;60.2;Apartamento
Quitinete;Flamengo;0;0;0;25;1000.0;430.0;0.0;1430.0;40.0;57.2;Apartamento
Quitinete;Copacabana;1;0;0;20;1500.0;500.0;0.0;2000.0;75.0;100.0;Apartamento
Quitinete;Centro;1;0;0;30;800.0;250.0;25.0;1075.0;26.66666666666667;35.833333333333336;Apartamento
Quitinete;Botafogo;0;0;1;30;800.0;320.0;0.0;1120.0;26.66666666666667;37.333333333333336;Apartamento
Quitinete;Copacabana;1;0;0;35;1300.0;380.0;68.0;1748.0;37.142857142857146;49.94285714285714;Apartamento
Quitinete;Flamengo;1;0;0;21;900.0;455.0;29.0;1384.0;42.857142857142854;65.9047619047619;Apartamento
Quitinete;Flamengo;1;0;0;42;1550.0;300.0;0.0;1850.0;36.904761904761905;44.047619047619044;Apartamento
Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;1320.0;39.130434782608695;57.39130434782609;Apartamento
Quitinete;Copacabana;1;0;0;20;1150.0;450.0;71.0;1671.0;57.5;83.55;Apartamento
Quitinete;Jacarepaguá;1;0;0;45;590.0;70.0;0.0;660.0;13.111111111111109;14.666666666666664;Apartamento
Quitinete;Centro;1;0;0;25;800.0;350.0;10.0;1160.0;32.0;46.4;Apartamento
Quitinete;Lapa;1;0;0;26;850.0;366.0;25.0;1241.0;32.69230769230769;47.730769230769226;Apartamento
Quitinete;Copacabana;1;0;0;39;1300.0;650.0;76.0;2026.0;33.333333333333336;51.948717948717956;Apartamento
Quitinete;Glória;1;0;0;29;900.0;335.0;24.0;1259.0;31.03448275862069;43.41379310344828;Apartamento
Quitinete;Copacabana;1;0;1;44;1500.0;376.0;25.0;1901.0;34.09090909090909;43.20454545454545;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;540.0;25.0;2165.0;53.33333333333334;72.16666666666667;Apartamento
Quitinete;Realengo;1;0;0;60;650.0;0.0;0.0;650.0;10.833333333333336;10.833333333333336;Apartamento
Quitinete;Glória;1;0;0;30;1000.0;357.0;0.0;1357.0;33.333333333333336;45.23333333333333;Apartamento
Quitinete;Barra da Tijuca;1;1;0;35;1300.0;1700.0;0.0;3000.0;37.142857142857146;85.71428571428571;Apartamento
Quitinete;Ramos;1;0;0;25;680.0;0.0;0.0;680.0;27.2;27.2;Apartamento
Quitinete;Copacabana;0;0;0;23;1200.0;460.0;20.0;1680.0;52.17391304347826;73.04347826086956;Apartamento
Quitinete;Ipanema;1;0;0;23;2200.0;0.0;300.0;2500.0;95.65217391304348;108.69565217391305;Apartamento
Quitinete;Copacabana;1;0;1;30;1350.0;453.0;24.0;1827.0;45.0;60.9;Apartamento
Quitinete;Botafogo;1;0;0;23;1200.0;561.0;29.0;1790.0;52.17391304347826;77.82608695652173;Apartamento
Quitinete;Flamengo;1;0;0;30;1200.0;580.0;0.0;1780.0;40.0;59.33333333333334;Apartamento
Quitinete;Copacabana;1;0;0;21;1800.0;300.0;25.0;2125.0;85.71428571428571;101.1904761904762;Apartamento
Quitinete;Catete;0;0;0;25;1200.0;163.0;0.0;1363.0;48.0;54.52;Apartamento
Quitinete;Copacabana;1;0;0;35;1400.0;503.0;0.0;1903.0;40.0;54.371428571428574;Apartamento
Quitinete;Centro;1;0;0;35;850.0;480.0;9.0;1339.0;24.285714285714285;38.25714285714286;Apartamento
Quitinete;Botafogo;1;0;0;14;850.0;366.0;25.0;1241.0;60.714285714285715;88.64285714285714;Apartamento
Quitinete;Glória;1;0;0;25;1700.0;380.0;20.0;2100.0;68.0;84.0;Apartamento
Quitinete;Cordovil;1;0;0;30;400.0;0.0;0.0;400.0;13.333333333333336;13.333333333333336;Apartamento
Quitinete;Vila da Penha;1;0;0;25;550.0;0.0;0.0;550.0;22.0;22.0;Apartamento
Quitinete;Copacabana;1;0;0;21;700.0;508.0;0.0;1208.0;33.333333333333336;57.523809523809526;Apartamento
Quitinete;Glória;0;0;0;26;800.0;325.0;290.0;1415.0;30.76923076923077;54.42307692307693;Apartamento
Quitinete;Centro;0;0;0;25;700.0;332.0;20.0;1052.0;28.0;42.08;Apartamento
Quitinete;Copacabana;1;0;0;31;950.0;450.0;55.0;1455.0;30.64516129032258;46.935483870967744;Apartamento
Quitinete;Copacabana;1;0;1;38;1500.0;580.0;20.0;2100.0;39.473684210526315;55.26315789473684;Apartamento
Quitinete;Flamengo;1;0;0;30;1400.0;450.0;0.0;1850.0;46.66666666666666;61.66666666666666;Apartamento
Quitinete;Centro;1;0;0;40;800.0;385.0;84.0;1269.0;20.0;31.725;Apartamento
Quitinete;Flamengo;1;0;0;24;1350.0;250.0;0.0;1600.0;56.25;66.66666666666667;Apartamento
Quitinete;Copacabana;0;0;0;40;1900.0;625.0;0.0;2525.0;47.5;63.125;Apartamento
Quitinete;Copacabana;1;0;0;28;1700.0;596.0;56.0;2352.0;60.714285714285715;84.0;Apartamento
Quitinete;Copacabana;1;0;0;35;1300.0;629.0;56.0;1985.0;37.142857142857146;56.714285714285715;Apartamento
Quitinete;Copacabana;1;0;0;23;1700.0;430.0;30.0;2160.0;73.91304347826087;93.91304347826087;Apartamento
Quitinete;Copacabana;1;0;0;30;1100.0;528.0;0.0;1628.0;36.66666666666666;54.26666666666666;Apartamento
Quitinete;Copacabana;1;0;0;27;1080.0;450.0;54.0;1584.0;40.0;58.66666666666666;Apartamento
Quitinete;Copacabana;0;0;0;22;1300.0;300.0;24.0;1624.0;59.09090909090909;73.81818181818181;Apartamento
Quitinete;Lapa;1;0;0;22;950.0;400.0;20.0;1370.0;43.18181818181818;62.27272727272727;Apartamento
Quitinete;Copacabana;1;0;0;24;1300.0;450.0;0.0;1750.0;54.16666666666666;72.91666666666667;Apartamento
Quitinete;Botafogo;1;0;0;25;1300.0;485.0;30.0;1815.0;52.0;72.6;Apartamento
Quitinete;Centro;1;0;0;20;750.0;245.0;0.0;995.0;37.5;49.75;Apartamento
Quitinete;Bento Ribeiro;1;1;0;30;480.0;0.0;0.0;480.0;16.0;16.0;Apartamento
Quitinete;Botafogo;0;0;0;23;900.0;390.0;30.0;1320.0;39.130434782608695;57.39130434782609;Apartamento
Quitinete;Copacabana;0;0;0;25;1100.0;384.0;0.0;1484.0;44.0;59.36;Apartamento
Quitinete;Centro;1;0;0;30;700.0;480.0;80.0;1260.0;23.33333333333333;42.0;Apartamento
Quitinete;Flamengo;1;0;0;22;1000.0;370.0;25.0;1395.0;45.45454545454545;63.40909090909091;Apartamento
Quitinete;Guadalupe;1;0;0;21;500.0;9.0;0.0;509.0;23.809523809523807;24.23809523809524;Apartamento
Quitinete;Flamengo;1;0;0;23;1500.0;340.0;0.0;1840.0;65.21739130434783;80.0;Apartamento
Quitinete;Copacabana;1;0;0;35;1500.0;790.0;0.0;2290.0;42.857142857142854;65.42857142857143;Apartamento
Quitinete;Copacabana;1;0;0;30;1600.0;390.0;24.0;2014.0;53.33333333333334;67.13333333333334;Apartamento
Quitinete;Centro;1;0;0;28;600.0;369.0;0.0;969.0;21.428571428571427;34.607142857142854;Apartamento
Quitinete;Copacabana;1;0;0;27;800.0;626.0;20.0;1446.0;29.62962962962963;53.555555555555564;Apartamento
Quitinete;Leblon;1;0;0;25;1550.0;360.0;58.0;1968.0;62.0;78.72;Apartamento
Quitinete;Centro;1;0;0;46;800.0;350.0;0.0;1150.0;17.391304347826086;25.0;Apartamento
Quitinete;Catete;0;0;0;37;1100.0;676.0;0.0;1776.0;29.72972972972973;48.0;Apartamento
Quitinete;Copacabana;1;0;1;23;1500.0;400.0;0.0;1900.0;65.21739130434783;82.6086956521739;Apartamento
Quitinete;Praça da Bandeira;1;0;0;23;850.0;397.0;25.0;1272.0;36.95652173913044;55.30434782608695;Apartamento
Quitinete;Catete;0;0;0;20;700.0;450.0;30.0;1180.0;35.0;59.0;Apartamento
Quitinete;Tijuca;1;0;0;27;900.0;385.0;20.0;1305.0;33.333333333333336;48.33333333333334;Apartamento
Quitinete;Botafogo;1;0;0;26;1200.0;320.0;0.0;1520.0;46.153846153846146;58.46153846153846;Apartamento
Quitinete;Tijuca;1;0;0;25;1000.0;449.0;0.0;1449.0;40.0;57.96;Apartamento
Quitinete;Laranjeiras;1;0;0;30;1200.0;380.0;0.0;1580.0;40.0;52.66666666666666;Apartamento
Quitinete;Botafogo;0;0;0;23;1000.0;390.0;30.0;1420.0;43.47826086956522;61.73913043478261;Apartamento
Quitinete;Catete;0;0;0;24;1300.0;0.0;0.0;1300.0;54.16666666666666;54.16666666666666;Apartamento
Quitinete;Centro;1;0;0;29;1200.0;325.0;0.0;1525.0;41.379310344827594;52.58620689655172;Apartamento
Quitinete;Copacabana;1;0;0;20;2200.0;0.0;0.0;2200.0;110.0;110.0;Apartamento
Quitinete;Copacabana;1;0;0;25;1950.0;310.0;25.0;2285.0;78.0;91.4;Apartamento
Quitinete;Vila Isabel;1;0;0;16;980.0;80.0;0.0;1060.0;61.25;66.25;Apartamento
Quitinete;Copacabana;1;0;0;30;1000.0;425.0;29.0;1454.0;33.333333333333336;48.46666666666667;Apartamento
Quitinete;Centro;1;0;0;22;900.0;350.0;24.0;1274.0;40.90909090909091;57.90909090909091;Apartamento
Quitinete;Copacabana;1;0;0;33;900.0;800.0;30.0;1730.0;27.272727272727273;52.42424242424242;Apartamento
Quitinete;Botafogo;1;0;0;21;900.0;350.0;24.0;1274.0;42.857142857142854;60.66666666666666;Apartamento
Quitinete;Grajaú;1;0;0;30;900.0;590.0;20.0;1510.0;30.0;50.33333333333334;Apartamento
Quitinete;Copacabana;1;0;0;25;1000.0;545.0;30.0;1575.0;40.0;63.0;Apartamento
Quitinete;Copacabana;1;0;0;40;1550.0;420.0;133.0;2103.0;38.75;52.575;Apartamento
